,Barometer,Temp,NO,PM-10,RH,Radiation,WindDir,SO2,NOx,NO2,Compass,PM-2-5,CO,PM-1,O3,Wind Spd,TSP,time,WinDir1,Temp1,ASKQ,Wind Spd (sai)
115,1003.1,27.83,1.58,25.65,88.62,160.69109211342948,120.34,-0.29,22.008,32.06,265.0,10.09,240.45,5.0,21.85,1.29,40.8,2019-04-19 02:00:00,136.59775911099496,29.62733866103987,1003.317388349633,1.361628157715856
116,1002.38,27.65,1.81,24.65,89.17,139.44714069268957,113.45,-0.25,22.212,32.05,265.0,9.85,255.72,4.91,22.62,1.09,40.4,2019-04-19 03:00:00,136.05521368739187,29.315207877410586,1003.3553028533695,1.3259270598151573
117,1000.56,27.15,2.05,24.08,91.43,114.89514715048426,106.92,-0.35,22.62,32.32,264.63,9.76,282.43,4.79,23.88,0.9,38.35,2019-04-19 04:00:00,135.2752919496786,28.90601145881962,1003.4234373770589,1.2499014783882103
118,1000.69,26.88,2.22,25.81,92.62,78.13796527279192,116.67,-0.39,19.572,27.27,264.63,10.2,377.85,5.16,25.98,0.88,42.53,2019-04-19 05:00:00,140.4142573674618,28.435922425063595,1003.5771495064427,1.1618396396284325
119,1002.39,26.77,3.48,27.81,93.26,8.5,124.17,-0.19,26.46,36.13,265.0,11.21,622.12,5.73,21.42,0.66,48.85,2019-04-19 06:00:00,139.93520136674465,27.863042004406406,1003.6449926212699,0.9469047635705508
120,1002.84,26.84,23.94,45.04,93.53,60.39,137.36,0.11,61.824,60.18,265.0,13.45,957.98,6.63,12.93,0.7,90.3,2019-04-19 07:00:00,144.5221437955047,27.026953197555304,1003.8075207174808,0.3489829208046089
121,1000.69,27.88,27.43,47.02,89.63,218.71,127.64,0.38,62.364,55.67,264.62,13.69,1022.87,6.69,17.2,1.05,94.91,2019-04-19 08:00:00,145.70915447541347,27.84345548330047,1003.5962152280616,0.43453256601739554
122,1001.39,29.17,7.64,33.57,84.97,404.19,127.17,-0.05,29.712,34.85,264.62,11.35,507.62,5.49,34.22,1.69,62.81,2019-04-19 09:00:00,142.05864980003537,29.70995213663459,1003.3265144637452,1.187175118998823
123,1004.42,30.12,11.18,35.12,82.33,600.63,128.51,-0.07,38.46,43.13,265.0,12.32,389.3,5.86,36.64,1.91,63.03,2019-04-19 10:00:00,136.63303316715667,30.729441663618857,1003.0790503844516,1.3106504469381832
124,1004.14,31.03,11.1,37.16,78.61,717.28,125.87,-0.14,39.168,44.36,265.0,13.19,393.12,6.09,43.4,1.94,69.71,2019-04-19 11:00:00,135.78488550716168,31.341164505082865,1002.9233899435811,1.378729242580789
125,1003.41,32.1,8.03,38.98,73.09,771.6,133.82,-0.26,36.012,44.13,265.0,13.98,454.18,6.42,57.88,1.8,73.45,2019-04-19 12:00:00,135.83953948872318,32.53826602004477,1002.510261450809,1.5217105558575597
126,999.76,32.84,11.61,41.05,68.23,758.69,137.74,-0.16,52.608,64.64,264.28,15.12,473.27,6.82,61.06,1.78,72.17,2019-04-19 13:00:00,121.3494059322021,34.33453582019894,1001.7127984842933,1.627820638491869
127,998.59,33.26,27.98,45.9,69.11,679.87,142.91,0.23,99.792,113.46,264.28,17.28,503.8,7.89,45.25,2.2,79.59,2019-04-19 14:00:00,95.28715024299322,34.56643086322647,1001.2896575355225,1.3495772827996575
128,998.94,33.31,29.96,48.05,71.12,553.89,140.61,0.31,111.396,128.68,264.64,18.01,503.8,8.08,43.01,2.57,87.37,2019-04-19 15:00:00,89.87655604886322,33.843375243065935,1001.5163606429763,1.1652436229916887
129,999.49,33.31,20.93,49.3,71.86,390.69,133.19,0.5,111.192,142.2,265.0,16.69,541.97,7.45,47.25,2.49,91.97,2019-04-19 16:00:00,90.37928169221095,33.45234552236535,1001.5962550131733,1.0259184018489265
130,997.73,32.39,19.87,52.58,73.52,209.3,127.46,0.42,128.724,171.32,265.0,16.18,660.28,7.44,46.58,2.44,103.56,2019-04-19 17:00:00,82.51041806691762,32.533226190158075,1001.579114223166,0.6957883666494382
131,999.4,31.03,10.9,47.78,78.18,67.42,123.23,0.19,117.66,167.72,265.0,15.36,694.63,7.18,43.07,2.09,89.21,2019-04-19 18:00:00,83.95950463858878,31.858757552466965,1001.7608054194287,0.6594573075747903
132,999.99,29.88,4.11,40.68,82.88,9.88,120.12,0.13,59.724,87.32,265.0,13.93,618.3,6.73,54.63,1.55,78.34,2019-04-19 19:00:00,120.84583145328645,30.108066966164003,1002.8046180195753,0.9111541928267997
133,1000.62,29.13,2.05,34.5,85.96,56.13487284466828,116.92,-0.05,24.924,35.93,265.0,11.97,587.77,6.01,59.9,1.26,70.78,2019-04-19 20:00:00,144.64134185344597,28.687000824868193,1003.5375960321936,1.045883062109219
134,1001.48,28.88,2.5,36.16,88.43,59.893455068260664,118.8,-0.24,32.532,47.12,265.0,13.5,614.48,6.85,50.55,1.15,68.11,2019-04-19 21:00:00,138.49926397316335,28.72488123334829,1003.4461838732338,0.9562093610483373
135,1002.28,28.8,2.39,38.77,87.63,41.56699340621708,121.4,-0.06,44.64,66.3,265.0,14.32,671.73,7.15,43.05,1.28,76.22,2019-04-19 22:00:00,131.61363329604433,28.642905380099915,1003.3988593952438,0.8218743679597509
136,1002.86,28.71,2.26,32.17,86.66,141.72928076503376,119.89,27.66135704283831,39.288,58.04,265.0,12.6,549.6,6.34,42.41,1.33,57.72,2019-04-19 23:00:00,139.07775906254915,28.953151056609894,1004.1088602279016,1.0800874399904288
137,1002.84,28.8,2.13,27.82,86.52,165.84324043789093,118.35,27.023773023277315,45.54,68.12,265.0,11.33,404.57,5.61,35.48,1.5,49.44,2019-04-20 00:00:00,130.06366982508246,29.13281609753741,1003.9942298256282,1.1609899755280253
138,1001.0,28.79,1.91,24.65,86.83,204.66942857632603,130.84,25.884828481926874,37.752,56.24,264.64,10.31,335.87,5.08,38.85,1.93,40.61,2019-04-20 01:00:00,132.00844619090822,29.404977607999847,1003.9679338114822,1.3092004614065118
139,1001.82,28.75,1.79,24.4,87.06,207.115409829923,126.36,25.29032884314652,28.5,41.93,265.0,10.41,309.15,5.14,42.86,1.71,38.98,2019-04-20 02:00:00,138.55940204479646,29.429472475910107,1004.029297915443,1.379041201431093
140,998.45,28.31,2.03,25.43,87.79,157.62181092589162,114.73,25.237268274855225,26.916,39.07,264.64,10.36,301.52,5.14,40.8,1.25,43.54,2019-04-20 03:00:00,139.87801461872652,28.995035373553655,1004.0653293011329,1.3108313545541321
141,998.14,27.83,2.68,27.44,89.65,131.6080206716142,114.56,25.73188447748941,29.76,42.54,264.64,10.94,328.23,5.42,35.56,1.2,46.01,2019-04-20 04:00:00,139.8487735138682,28.717447428623952,1004.1396972953511,1.2106159833595314
142,999.64,27.7,2.53,27.3,90.2,140.19159835454775,116.84,25.64757385710147,25.548,36.17,264.64,11.44,358.77,5.7,37.98,1.33,44.25,2019-04-20 05:00:00,142.81287925884953,28.685995384765555,1004.2298308533929,1.2319935925854892
143,1001.43,27.73,2.68,32.65,90.16,8.69,124.8,27.01831617635976,29.412,42.0,265.0,12.13,477.08,6.02,36.11,1.28,58.42,2019-04-20 06:00:00,147.94922433836769,28.23022788936649,1004.4336201483593,1.045146624775299
144,1002.03,27.82,8.16,40.05,89.94,53.59,129.74,29.571940606829877,54.528,72.96,265.0,13.75,683.18,6.6,24.76,1.39,74.83,2019-04-20 07:00:00,140.2733297233268,28.09024085093348,1004.3928076886183,0.7176205491848933
145,1001.17,28.73,12.44,41.59,86.2,192.09,126.69,0.1,61.98,78.06,264.63,14.1,713.72,6.73,25.08,1.67,79.42,2019-04-20 08:00:00,126.1600736420994,29.389672883320756,1003.1243359743484,0.7742542453221049
146,1002.97,29.73,6.51,34.6,82.69,364.66,122.15,25.60031413823136,33.48,42.5,265.0,12.25,515.25,5.85,43.48,2.01,64.83,2019-04-20 09:00:00,147.09296520157113,29.76521808038618,1004.0704676500737,1.2320857437499697
147,1003.23,30.5,7.18,33.34,79.88,523.68,119.06,24.404818301369346,30.936,37.46,265.0,12.01,416.02,5.67,50.35,2.08,59.54,2019-04-20 10:00:00,145.99063714337308,30.787586880759015,1003.777591420051,1.4363104188403
148,1003.22,31.23,9.37,33.81,77.48,658.35,124.1,25.60248010716068,54.012,70.28,265.0,12.28,435.1,5.74,53.07,2.34,63.52,2019-04-20 11:00:00,129.9757046987096,31.11901797665334,1003.4959827706326,1.349617110218091
149,1002.74,32.03,8.39,34.36,75.42,755.91,130.85,25.37032508293585,53.904,71.53,265.0,13.19,450.37,6.03,85.43,2.59,65.95,2019-04-20 12:00:00,128.45304888698092,31.471370169018297,1003.4036186953613,1.4141445718788361
150,1000.44,32.73,8.8,37.1,72.87,773.02,133.58,24.85970739977254,47.916,61.49,265.0,14.54,484.72,6.55,82.64,2.57,67.49,2019-04-20 13:00:00,131.15374537235914,32.45449536629569,1003.1301795856609,1.5323500773184122
151,999.36,33.33,8.73,37.56,70.21,697.02,134.62,0.16,57.336,76.49,264.64,14.59,526.7,6.6,80.06,2.58,62.44,2019-04-20 14:00:00,113.72872875152234,34.19795918096518,1001.7256903224327,1.6007686399861072
152,996.99,33.59,7.84,41.18,69.59,573.53,131.52,0.24,56.796,77.01,264.64,14.98,545.78,6.84,105.61,2.53,72.02,2019-04-20 15:00:00,116.7983698548835,34.072570934117266,1001.7185098493727,1.5415082227255184
153,998.98,33.52,7.72,44.52,71.02,411.34,126.81,0.58,56.424,76.59,265.0,14.36,545.78,6.36,89.35,2.34,85.36,2019-04-20 16:00:00,124.45082307594532,33.0695363857524,1002.170212562339,1.3545044402110946
154,997.34,32.76,4.76,41.82,73.92,225.82,118.91,0.44,38.712,53.38,264.64,14.16,557.23,6.51,86.31,2.05,80.99,2019-04-20 17:00:00,133.61449663345195,32.144002512364025,1002.5182836442668,1.368366329537423
155,994.78,31.31,82.61,52.09,77.97,71.05,119.21,1.1,139.512,91.93,264.64,18.17,599.22,8.7,62.31,2.16,99.48,2019-04-20 18:00:00,104.07251571338736,31.720996955722956,1001.967657014761,0.8494584148809707
156,998.1,29.95,75.36,45.08,83.62,9.98,116.64,1.04,129.072,86.7,265.0,16.32,541.97,7.95,43.98,1.79,90.92,2019-04-20 19:00:00,107.16581110064647,29.795403479683745,1002.6167406562306,0.7360272695436763
157,1000.49,29.17,2.92,31.04,86.43,98.65681339402363,113.28,25.69516129483641,25.284,35.14,265.0,11.53,484.72,5.66,65.65,1.35,61.83,2019-04-20 20:00:00,149.73391105084124,28.403711575124984,1004.3802972546687,1.1497801642654082
158,1001.63,29.02,2.33,30.61,86.13,98.8830204872429,110.6,25.958599111348576,24.744,35.21,265.0,11.79,480.9,5.88,59.65,1.16,61.09,2019-04-20 21:00:00,149.2625477249867,28.41117593475812,1004.3708306469371,1.1627388218550294
159,1002.6,29.16,2.09,34.26,84.35,130.86225786430805,109.8,26.518689702251415,30.06,43.91,265.0,12.97,503.8,6.45,51.95,1.12,65.64,2019-04-20 22:00:00,146.72645211351164,29.09076246786239,1004.151863401497,1.157747159835111
160,1001.98,29.11,3.62,33.99,83.89,176.26845876877996,106.61,28.150382543898218,52.812,77.22,265.0,13.51,534.33,6.9,54.36,1.05,59.75,2019-04-20 23:00:00,128.5396056754049,29.776661084963887,1003.6353995487858,1.0924357603215356
161,1000.65,28.64,2.33,28.9,85.58,164.63421963360815,115.27,0.01,40.056,59.2,264.64,12.02,473.27,6.0,46.21,0.91,50.03,2019-04-21 00:00:00,124.10344854699713,29.922011466040313,1002.8806604321466,1.1926483016827092
162,1003.06,28.55,2.33,28.95,86.52,179.01116558488138,108.83,26.88450295379851,38.628,56.98,265.0,11.15,354.95,5.56,36.97,0.85,47.35,2019-04-21 01:00:00,136.38686606258773,29.553002423632577,1003.8685541542295,1.2322191960179438
163,1002.66,28.48,2.64,28.51,87.27,172.24336923899682,107.73,26.71932415844774,41.532,61.03,265.0,11.46,312.97,5.73,28.87,0.91,46.36,2019-04-21 02:00:00,132.56672995553572,29.43436702245358,1003.8794820499696,1.2195774748039483
164,1002.25,28.5,3.04,27.62,87.74,137.11275670186296,108.53,25.582882732146743,32.532,46.32,265.0,11.11,267.17,5.5,33.03,1.07,48.92,2019-04-21 03:00:00,139.08483677824916,28.898838990959415,1004.1569657058644,1.2512397018587222
165,1002.16,28.46,3.28,25.25,88.26,172.06814413286338,111.84,25.177492947652112,26.472,36.45,265.0,11.15,263.35,5.64,36.15,1.12,40.36,2019-04-21 04:00:00,140.44466441150337,29.13128574972463,1004.095938228566,1.354935673161421
166,1001.01,28.31,3.6,27.57,87.81,184.11335060746205,118.31,26.025928077759538,35.892,50.73,265.0,12.14,274.8,6.32,32.65,1.18,42.21,2019-04-21 05:00:00,133.4348596590578,29.50652398221561,1003.8447919800262,1.3146081822023419
167,1001.52,28.18,3.93,30.06,88.01,7.79,122.93,27.10221675216708,41.136,58.45,265.0,12.56,393.12,6.41,30.03,1.29,49.73,2019-04-21 06:00:00,133.7644236795967,29.149984912081962,1003.9737511671341,1.1674235972168105
168,1000.99,28.32,5.19,35.32,87.41,34.68,116.58,27.331229663575257,44.1,61.18,264.64,12.92,473.27,6.47,29.67,1.29,67.08,2019-04-21 07:00:00,138.74790259001475,28.555221021430288,1004.2164760590775,0.9881507100202711
169,1004.61,28.96,6.87,38.74,85.79,116.74,113.23,27.348824527019076,45.24,60.37,265.0,13.56,488.53,6.94,29.77,1.24,72.26,2019-04-21 08:00:00,142.7553475639005,29.01879533763105,1004.1572548696613,1.0037467098384525
170,1003.83,29.65,12.94,48.27,83.39,213.48,113.04,0.08,50.412,59.16,265.0,23.64,1145.0,14.5,33.61,1.64,83.53,2019-04-21 09:00:00,125.7824188407194,29.73840160103787,1002.6399263663479,0.8501908567390828
171,1004.47,30.03,7.37,57.89,82.27,244.9,113.4,0.3,34.776,43.2,265.0,31.9,1022.87,20.14,33.99,1.71,94.71,2019-04-21 10:00:00,126.87162741868542,30.32090671670121,1002.4952719961253,1.037718868969165
172,1005.87,30.35,8.34,59.12,81.57,299.17,117.95,0.31,35.544,42.84,265.0,33.61,751.88,20.48,30.9,1.78,95.27,2019-04-21 11:00:00,123.00042063277476,30.936358515954446,1002.5064153234728,1.1987799501406045
173,1005.53,30.62,13.05,53.59,81.09,348.56,118.94,26.601469721700866,50.76,59.53,265.0,28.75,557.23,16.55,29.22,1.84,84.56,2019-04-21 12:00:00,125.04345773407852,31.16082893408632,1003.2880179440133,1.2549659740267813
174,1003.68,30.77,13.58,49.43,80.53,382.11,121.39,26.16008708443963,57.204,68.79,265.0,22.12,431.28,12.27,30.84,1.93,77.68,2019-04-21 13:00:00,126.89523900210463,31.641231390818152,1003.180974177463,1.2728528711171236
175,1002.83,31.07,17.77,43.42,79.55,461.39,122.8,25.549836116000435,56.664,61.54,265.0,20.64,435.1,11.54,40.83,2.08,68.74,2019-04-21 14:00:00,125.1726521279254,31.569360220494783,1003.1477173758647,1.3799779034059085
176,1003.44,31.26,15.44,40.23,78.97,434.42,123.02,24.816126830602485,51.12,56.35,265.0,18.65,393.12,10.26,33.65,2.27,67.54,2019-04-21 15:00:00,128.25459134063033,31.278557505330976,1003.3551110039214,1.4182195251900396
177,1002.73,31.17,13.83,38.49,79.71,326.15,120.82,0.3,48.336,54.54,265.0,16.24,404.57,8.68,25.24,2.16,62.92,2019-04-21 16:00:00,123.36586648514674,31.82545147641565,1002.5268684333269,1.4051260923093452
178,1002.3,30.63,7.71,40.53,82.39,186.16,123.88,0.1,34.368,42.04,265.0,16.12,427.47,8.6,34.63,2.37,65.82,2019-04-21 17:00:00,134.02762993661418,31.28728803027106,1002.8504370863843,1.3523849307088653
179,1002.73,29.83,5.99,43.18,85.33,56.15,123.91,0.01,49.524,68.45,265.0,16.05,423.65,8.38,28.38,1.98,78.68,2019-04-21 18:00:00,127.32458791992599,29.932240989199475,1003.1255659476245,1.0232288692476885
180,1003.95,29.26,4.21,43.91,87.68,3.48,128.25,28.163189981367417,57.072,82.99,265.0,14.19,473.27,6.99,22.72,1.65,87.74,2019-04-21 19:00:00,138.33587065521806,28.185922130034132,1004.4685218294829,0.7481408206307805
181,1004.41,28.95,3.98,34.27,88.98,152.74056644394295,147.46,27.813899260137084,35.952,50.26,264.63,13.22,583.95,6.67,30.71,1.87,56.86,2019-04-21 20:00:00,145.03504030077534,28.91440866546873,1004.3348741478372,1.0619876394874126
182,1004.94,27.98,2.2,25.09,93.62,130.50846535775418,139.34,26.45635562259408,16.416,22.37,265.0,11.97,530.52,6.24,37.04,1.75,37.6,2019-04-21 21:00:00,151.45551590136756,27.866006343564376,1004.7134864832057,1.1796723607801454
183,1004.03,27.57,2.28,22.22,88.7,1.01,156.55,28.114717519696008,20.784,29.09,265.0,9.97,622.12,5.15,44.9,1.65,40.31,2019-04-21 22:00:00,149.74227731585506,28.089494648310225,1004.5056206542056,1.2161184408889412
184,1005.9,27.39,8.19,26.5,90.05,0.1,130.24,29.19958852628138,41.328,52.2,265.0,11.09,667.92,5.49,13.0,1.21,50.53,2019-04-21 23:00:00,141.62800128804315,27.662514915650455,1004.5703168021911,0.9496569743445349
185,1005.8,27.39,2.54,26.88,90.61,91.83686741004203,111.49,27.825307567920603,28.716,41.11,265.0,10.48,591.58,5.15,22.67,1.02,49.25,2019-04-22 00:00:00,148.44641721576886,27.780683737482654,1004.6133267105249,1.01739394597967
186,1005.66,27.37,15.97,29.36,95.81,35.6075833572977,107.23,27.458394269592418,52.668,58.07,265.0,11.55,374.03,5.56,14.03,0.9,49.76,2019-04-22 01:00:00,137.65548921259813,27.319776474488158,1004.681378628603,0.8669501550764451
187,1005.1,27.32,14.77,26.67,95.26,39.825339744016674,101.76,26.276503199414385,44.916,47.75,265.0,10.43,309.15,5.16,21.08,1.0,45.63,2019-04-22 02:00:00,140.61249869681012,27.327135989736586,1004.6824797025296,0.9766217527908125
188,1002.92,27.32,2.88,24.32,86.21,168.23647060051735,114.01,26.96869624497183,37.5,54.37,265.0,8.5,362.58,4.27,29.05,1.15,42.45,2019-04-22 03:00:00,137.54983125059061,29.211853639225655,1003.9378124085229,1.2539146809591344
189,1003.99,27.45,2.5,24.83,78.22,238.0423598639245,110.43,27.173885353278052,36.672,53.66,265.0,7.88,404.57,3.84,38.94,1.06,48.81,2019-04-22 04:00:00,138.94149838904332,30.468781402094276,1003.5140767325239,1.4313596641154263
190,1004.07,27.44,3.09,31.42,78.32,206.45698590876782,140.52,30.1600930197715,52.608,77.72,265.0,9.67,461.82,4.73,31.15,0.75,60.91,2019-04-22 05:00:00,133.51636341793017,30.505445836024858,1003.4181630264538,1.2338903593185506
191,1003.63,27.08,5.25,31.48,82.61,5.03,148.17,30.26936490652151,50.748,71.48,265.0,10.5,561.05,5.06,29.8,1.12,59.08,2019-04-22 06:00:00,136.2840798157206,29.678235160076706,1003.7630205548912,1.1091376606348788
192,1003.19,27.0,2.5,22.87,84.68,26.15,110.19,27.146765803489743,23.676,33.29,265.0,7.99,587.77,3.89,45.21,1.17,43.58,2019-04-22 07:00:00,149.4842028035431,28.952927334824917,1004.1102098730805,1.2675358972486848
193,1005.49,27.65,5.4,30.57,82.79,161.91,109.93,28.298498445131933,34.26,45.42,265.0,8.84,736.62,4.15,43.1,1.26,62.82,2019-04-22 08:00:00,153.06375775654476,28.93234406484278,1004.2052911873998,1.0627176719662756
194,1006.89,29.38,6.13,25.48,70.95,405.45,103.52,26.831710807496968,30.204,37.95,265.0,7.66,656.47,3.77,57.63,1.26,53.47,2019-04-22 09:00:00,148.59136386893272,31.557291419664015,1003.2964959801186,1.5792646327542599
195,1005.36,30.64,6.76,22.84,62.45,558.64,111.24,25.99209905470896,34.152,43.16,264.63,7.09,580.13,3.59,70.73,1.6,45.99,2019-04-22 10:00:00,139.16101766357588,33.82278665319943,1002.4542331181766,1.9474534089320485
196,1005.65,31.23,9.23,28.9,62.19,711.63,131.63,26.565182248034773,48.288,61.53,265.0,8.65,645.02,4.35,79.93,2.48,59.71,2019-04-22 11:00:00,135.02602126704244,33.75054961842386,1002.505750519364,1.7883322044774204
197,1005.66,31.43,6.09,30.03,65.37,825.34,133.04,25.213192809212323,35.1,45.69,265.0,9.46,606.85,4.61,104.9,2.78,60.57,2019-04-22 12:00:00,143.70718966886125,33.18567814149236,1002.8805247621181,1.788046734165789
198,1006.68,31.39,5.09,29.91,66.72,855.55,137.0,24.342082655793817,27.888,35.89,265.0,10.47,509.53,4.88,114.41,2.88,54.59,2019-04-22 13:00:00,145.90615532060178,33.556672931971924,1002.9060763248092,1.9044411524019367
199,1004.73,32.53,2.17,29.44,60.91,547.82,135.16,2.2,39.204,58.1,265.0,11.09,526.7,5.27,143.3,3.17,60.93,2019-04-22 15:00:00,124.76559679773766,34.581981964917624,1001.7338115396765,1.9630748254830621
200,1004.41,32.56,2.72,25.77,60.23,449.7,136.07,4.29,28.512,40.52,265.0,8.59,530.52,4.08,137.58,3.12,57.56,2019-04-22 16:00:00,134.62220509911253,34.25017051749471,1001.9776492668003,2.038182593585752
201,1004.01,31.75,2.85,24.61,66.65,254.11,130.99,6.58,20.964,28.47,265.0,7.58,522.88,3.57,112.18,2.77,52.74,2019-04-22 17:00:00,142.92847934257395,32.98006709276784,1002.5245387936624,1.8905591322110809
202,1004.19,30.52,2.23,24.05,75.17,79.0,131.27,7.32,18.504,25.59,265.0,7.85,507.62,3.75,86.96,2.6,51.74,2019-04-22 18:00:00,145.9834102763898,30.9834015282121,1003.2314186993954,1.625746707464785
203,1004.44,29.39,4.49,26.96,82.73,12.26,134.56,17.27,42.648,59.97,265.0,9.27,496.17,4.59,52.26,2.53,51.33,2019-04-22 19:00:00,134.08046038011878,29.802308791051647,1003.6707511568864,1.2661939939321059
204,1005.15,28.71,5.1,24.26,87.19,191.11024718836052,139.71,25.01,49.212,69.33,265.0,9.59,431.28,4.84,40.5,2.92,42.81,2019-04-22 20:00:00,128.89157712805218,29.02493957995835,1004.1194087708861,1.1961775703392092
205,1005.36,28.64,6.75,24.19,87.59,166.4319070769052,133.08,27.79,48.384,65.48,265.0,9.5,374.03,4.8,32.19,2.32,43.61,2019-04-22 21:00:00,131.4536208342074,28.77914418754574,1004.2524950685945,1.1906373166648692
206,1006.3,28.6,8.04,22.14,88.13,174.86340678103443,132.8,23.61,39.6,49.73,265.0,8.83,366.4,4.42,31.38,2.03,38.25,2019-04-22 22:00:00,136.8947467701314,28.825610109291784,1004.2088521582708,1.2659980169391858
207,1007.81,28.51,1.94,19.08,88.41,158.86243063327493,131.94,8.86,11.124,14.46,265.0,7.75,354.95,3.97,40.8,1.93,34.27,2019-04-22 23:00:00,149.8157767775608,28.663527381894788,1004.1177544742475,1.4234483604991652
208,1007.97,28.41,2.08,19.86,88.87,149.75886513712248,129.84,10.9,12.36,16.16,265.0,7.55,354.95,3.77,39.72,1.5,35.0,2019-04-23 00:00:00,151.34952881834204,28.61967709472953,1004.153182445836,1.3833690431470416
209,1007.74,28.35,1.92,20.53,89.14,148.13150263893112,126.83,9.57,12.156,16.11,265.0,7.25,347.32,3.53,42.35,1.28,35.21,2019-04-23 01:00:00,152.27709425419937,28.727177401450735,1004.0712201713073,1.37027718643008
210,1005.47,28.23,1.88,20.06,89.31,136.03029836804853,127.53,8.89,10.056,12.87,264.51,7.33,351.13,3.6,46.85,1.37,35.71,2019-04-23 02:00:00,151.9999876665571,28.545808264261908,1004.0910950939749,1.3742820644472076
211,1004.94,28.17,2.01,21.0,90.05,139.72952785990492,127.2,10.63,12.336,16.26,264.51,8.08,324.42,4.01,44.8,1.58,35.69,2019-04-23 03:00:00,149.8646304321719,28.566078114378115,1004.133047480513,1.365636973515187
212,1006.65,28.04,5.52,23.4,91.36,134.99205325322328,118.13,20.27,39.816,53.93,265.0,9.19,290.07,4.54,25.19,1.44,37.48,2019-04-23 04:00:00,135.10593861950235,28.53347284134272,1004.1777038838937,1.176784741910467
213,1006.83,27.93,19.02,26.02,91.07,111.49222970745541,114.31,30.15,70.428,81.2,265.0,9.89,297.7,4.9,11.43,1.34,44.38,2019-04-23 05:00:00,124.48255669652076,28.352512939333963,1004.2625509673186,0.9974897506848777
214,1007.63,27.82,32.95,27.94,91.78,0.44,118.65,36.07,78.9,73.12,265.0,10.99,404.57,5.55,11.39,1.22,48.51,2019-04-23 06:00:00,129.65880837697398,27.942728872526292,1004.5302629014335,0.91483009034296
